product_category_name,review_score,order_item_id,customer_city,order_purchase_timestamp
automotivo,4,1,guaxupe,5/9/2018 23:06
portateis_casa_forno_e_cafe,5,1,santo andre,4/30/2018 16:16
informatica_acessorios,5,1,cansancao,6/11/2018 15:55
utilidades_domesticas,5,1,londrina,7/17/2018 20:51
beleza_saude,5,1,sao paulo,8/3/2017 22:54
musica,5,1,curitiba,1/5/2017 13:43
relogios_presentes,5,1,manaus,7/1/2018 9:42
Unknown,5,1,ilhabela,2/5/2018 20:52
fashion_bolsas_e_acessorios,5,1,sao paulo,5/2/2017 11:31
relogios_presentes,4,1,sao paulo,12/4/2017 17:01
esporte_lazer,5,1,sao paulo,3/28/2018 20:36
esporte_lazer,5,1,indaiatuba,1/13/2018 18:49
esporte_lazer,5,1,guarulhos,12/7/2017 16:53
fashion_calcados,5,1,lagoa grande,7/21/2018 4:59
consoles_games,2,1,sao paulo,12/14/2017 10:24
casa_construcao,4,1,pedra bela,12/27/2017 15:02
telefonia,5,1,sao paulo,7/27/2018 16:20
relogios_presentes,5,1,montes claros,2/5/2018 13:10
relogios_presentes,5,2,montes claros,2/5/2018 13:10
utilidades_domesticas,2,1,sao paulo,4/9/2018 17:49
papelaria,5,1,curitiba,11/11/2017 22:28
beleza_saude,4,1,guarulhos,5/17/2018 17:03
brinquedos,5,1,cotia,10/11/2017 15:21
informatica_acessorios,5,1,toledo,2/16/2017 20:02
moveis_decoracao,4,1,juiz de fora,11/28/2017 13:40
beleza_saude,4,1,caxias do sul,5/12/2017 14:02
cool_stuff,1,1,sao luis,6/9/2018 12:55
utilidades_domesticas,5,1,natal,3/6/2017 16:23
pet_shop,5,1,florianopolis,6/12/2018 7:59
beleza_saude,5,1,sao paulo,3/20/2018 12:48
beleza_saude,5,2,sao paulo,3/20/2018 12:48
esporte_lazer,1,1,rio de janeiro,2/8/2017 8:48
utilidades_domesticas,5,1,petropolis,5/21/2017 9:43
perfumaria,5,1,jales,1/22/2018 13:15
beleza_saude,5,1,curitiba,4/28/2018 23:55
perfumaria,3,1,valenca,4/21/2017 20:25
relogios_presentes,5,1,remanso,8/1/2018 10:57
cama_mesa_banho,5,1,pirassununga,11/7/2017 17:31
cool_stuff,4,1,santa cruz do sul,7/5/2017 22:40
casa_conforto,3,1,lavinia,3/15/2018 12:35
brinquedos,1,1,eunapolis,9/5/2017 8:13
brinquedos,1,2,eunapolis,9/5/2017 8:13
papelaria,4,1,cotia,12/5/2017 21:00
cama_mesa_banho,5,1,porto alegre,9/13/2017 9:19
telefonia,5,1,diadema,3/7/2018 23:40
esporte_lazer,1,1,salvador,4/25/2018 20:25
utilidades_domesticas,4,1,niteroi,3/11/2018 22:52
eletronicos,3,1,praia grande,6/3/2018 22:47
instrumentos_musicais,3,1,santos,2/2/2018 22:40
brinquedos,5,1,jundiai,5/20/2018 21:03
relogios_presentes,4,1,vila velha,5/9/2017 11:35
esporte_lazer,4,1,sao paulo,4/5/2018 10:50
esporte_lazer,4,2,sao paulo,4/5/2018 10:50
informatica_acessorios,1,1,sao carlos,4/12/2018 9:25
cama_mesa_banho,1,1,betim,12/30/2017 20:16
esporte_lazer,5,1,paranatinga,6/25/2018 18:07
eletrodomesticos_2,4,1,goiatuba,5/5/2018 14:48
cool_stuff,5,1,barueri,1/31/2018 8:30
beleza_saude,1,1,sao bernardo do campo,7/17/2017 14:43
beleza_saude,1,2,sao bernardo do campo,7/17/2017 14:43
relogios_presentes,4,1,sao paulo,3/13/2018 19:07
moveis_decoracao,5,1,porto alegre,11/18/2017 17:05
moveis_decoracao,5,2,porto alegre,11/18/2017 17:05
moveis_decoracao,5,3,porto alegre,11/18/2017 17:05
informatica_acessorios,3,1,belo horizonte,5/23/2018 18:32
perfumaria,5,1,pinhais,1/18/2018 14:08
moveis_escritorio,1,1,belem,7/27/2017 18:53
moveis_escritorio,1,2,belem,7/27/2017 18:53
utilidades_domesticas,1,1,uberlandia,11/24/2017 19:08
beleza_saude,1,1,belo horizonte,8/17/2018 16:11
informatica_acessorios,4,1,natal,7/6/2017 15:51
esporte_lazer,4,1,florianopolis,1/30/2018 10:21
audio,5,1,rio das pedras,6/25/2018 12:24
beleza_saude,1,1,rio de janeiro,1/22/2018 22:23
utilidades_domesticas,5,1,cotia,6/20/2017 13:26
eletronicos,1,1,maringa,9/24/2017 16:23
Unknown,5,1,guarulhos,5/23/2017 20:19
pet_shop,5,1,paco do lumiar,8/31/2017 7:05
cama_mesa_banho,5,1,guarulhos,8/2/2018 12:05
relogios_presentes,5,1,contagem,12/1/2017 20:54
instrumentos_musicais,5,1,ilheus,10/17/2017 16:35
instrumentos_musicais,5,2,ilheus,10/17/2017 16:35
instrumentos_musicais,5,3,ilheus,10/17/2017 16:35
instrumentos_musicais,5,4,ilheus,10/17/2017 16:35
instrumentos_musicais,5,5,ilheus,10/17/2017 16:35
instrumentos_musicais,5,6,ilheus,10/17/2017 16:35
beleza_saude,4,1,brasilia,8/10/2018 17:24
brinquedos,5,1,vitoria,3/28/2018 13:16
informatica_acessorios,1,1,sao paulo,8/4/2018 14:29
esporte_lazer,5,1,joao pessoa,2/21/2018 20:21
utilidades_domesticas,5,1,promissao,3/17/2017 16:47
esporte_lazer,5,1,curitiba,8/31/2017 17:33
moveis_decoracao,5,1,rio de janeiro,2/23/2018 15:18
beleza_saude,5,1,mineiros,3/21/2017 15:22
telefonia,2,1,campo grande,5/5/2018 10:09
telefonia,2,2,campo grande,5/5/2018 10:09
cama_mesa_banho,3,1,sao paulo,6/4/2018 21:59
automotivo,5,1,petropolis,7/26/2018 17:13
cama_mesa_banho,5,1,curitiba,5/20/2018 12:49
relogios_presentes,5,1,jaguaruna,9/13/2017 17:59
esporte_lazer,1,1,sao caetano do sul,5/11/2017 13:46
cool_stuff,1,1,rio de janeiro,11/25/2017 11:34
beleza_saude,5,1,cabo de santo agostinho,7/19/2017 14:36
esporte_lazer,5,1,tubarao,11/17/2017 21:48
esporte_lazer,5,2,tubarao,11/17/2017 21:48
brinquedos,1,1,porto velho,9/21/2017 11:07
brinquedos,1,2,porto velho,9/21/2017 11:07
bebes,1,3,porto velho,9/21/2017 11:07
moveis_escritorio,1,1,arraial do cabo,3/5/2018 18:58
moveis_escritorio,1,2,arraial do cabo,3/5/2018 18:58
moveis_escritorio,1,3,arraial do cabo,3/5/2018 18:58
moveis_escritorio,1,4,arraial do cabo,3/5/2018 18:58
moveis_escritorio,1,5,arraial do cabo,3/5/2018 18:58
moveis_escritorio,1,6,arraial do cabo,3/5/2018 18:58
beleza_saude,4,1,sao paulo,6/4/2018 10:45
beleza_saude,5,1,sao paulo,7/11/2018 13:34
moveis_decoracao,1,1,guarulhos,4/24/2017 22:25
bebes,5,1,chapada gaucha,7/28/2017 10:31
bebes,5,1,ipatinga,6/18/2018 12:59
bebidas,5,1,sao paulo,5/3/2018 18:58
bebes,5,1,linhares,8/1/2017 21:02
utilidades_domesticas,1,1,teresopolis,9/30/2017 22:14
utilidades_domesticas,1,2,teresopolis,9/30/2017 22:14
utilidades_domesticas,1,3,teresopolis,9/30/2017 22:14
cama_mesa_banho,5,1,ortigueira,2/3/2017 17:20
pcs,5,1,codo,9/18/2017 1:50
perfumaria,5,1,sao jose dos campos,12/7/2017 12:03
papelaria,5,1,santa barbara,12/18/2017 8:52
cama_mesa_banho,5,1,curitiba,7/27/2018 16:32
cama_mesa_banho,5,2,curitiba,7/27/2018 16:32
beleza_saude,1,1,porto alegre,2/3/2018 3:52
brinquedos,5,1,sao paulo,8/11/2018 11:25
malas_acessorios,5,1,rio de janeiro,8/2/2018 16:13
cama_mesa_banho,5,1,rio de janeiro,11/16/2017 13:13
malas_acessorios,1,1,rio de janeiro,8/3/2018 15:41
moveis_decoracao,3,1,sao caetano do sul,8/11/2018 10:48
relogios_presentes,2,1,rio de janeiro,7/28/2017 19:42
papelaria,3,1,alfenas,7/28/2018 15:50
eletronicos,1,1,macae,6/29/2018 8:00
eletronicos,1,2,macae,6/29/2018 8:00
informatica_acessorios,5,1,osasco,6/8/2017 11:30
cama_mesa_banho,5,1,taubate,6/14/2018 17:16
utilidades_domesticas,1,1,belo horizonte,8/21/2018 18:39
cama_mesa_banho,5,1,maua,3/30/2018 14:04
ferramentas_jardim,5,1,pelotas,3/15/2017 19:35
cama_mesa_banho,5,1,mossoro,6/7/2018 12:44
papelaria,4,1,praia grande,1/27/2018 17:29
esporte_lazer,5,1,vargem grande paulista,11/23/2017 10:22
cama_mesa_banho,5,1,sao vicente,5/22/2018 1:07
cama_mesa_banho,5,2,sao vicente,5/22/2018 1:07
malas_acessorios,4,1,sao joao da boa vista,1/2/2018 10:39
esporte_lazer,3,1,sao paulo,3/15/2018 23:46
esporte_lazer,3,2,sao paulo,3/15/2018 23:46
esporte_lazer,3,3,sao paulo,3/15/2018 23:46
telefonia,4,1,reboucas,5/4/2018 19:10
telefonia,4,2,reboucas,5/4/2018 19:10
esporte_lazer,5,1,brasilia,11/29/2017 13:40
esporte_lazer,5,2,brasilia,11/29/2017 13:40
esporte_lazer,1,1,vila velha,1/24/2018 21:59
moveis_decoracao,5,1,brasilia,2/26/2018 19:37
informatica_acessorios,5,1,campo grande,3/5/2018 8:54
brinquedos,3,1,vitoria,8/22/2018 0:12
cama_mesa_banho,4,1,corumbaiba,7/4/2018 22:19
cama_mesa_banho,3,1,rio de janeiro,9/15/2017 22:00
esporte_lazer,5,1,palmeira das missoes,5/10/2017 19:40
esporte_lazer,5,1,palmeira das missoes,5/10/2017 19:40
esporte_lazer,5,2,palmeira das missoes,5/10/2017 19:40
esporte_lazer,5,2,palmeira das missoes,5/10/2017 19:40
cama_mesa_banho,4,1,sao sebastiao,11/4/2017 9:43
beleza_saude,5,1,mogi-guacu,8/19/2018 17:20
beleza_saude,5,2,mogi-guacu,8/19/2018 17:20
beleza_saude,5,3,mogi-guacu,8/19/2018 17:20
beleza_saude,5,4,mogi-guacu,8/19/2018 17:20
beleza_saude,5,5,mogi-guacu,8/19/2018 17:20
ferramentas_jardim,3,1,santa barbara,3/24/2017 21:59
ferramentas_jardim,1,1,aracaju,6/19/2017 17:33
papelaria,4,1,sao paulo,6/25/2018 9:02
beleza_saude,5,1,mogi das cruzes,5/2/2018 22:52
informatica_acessorios,5,1,joao pessoa,6/4/2018 15:20
relogios_presentes,5,1,sao paulo,7/5/2018 14:31
ferramentas_jardim,5,1,atibaia,7/26/2018 17:59
brinquedos,2,1,porangatu,12/12/2017 8:20
moveis_sala,1,1,juiz de fora,10/5/2017 7:04
moveis_sala,1,2,juiz de fora,10/5/2017 7:04
utilidades_domesticas,1,1,niteroi,6/6/2018 19:46
utilidades_domesticas,1,2,niteroi,6/6/2018 19:46
cool_stuff,5,1,teresina,3/4/2017 19:17
beleza_saude,5,1,sao jose dos campos,12/6/2017 12:41
alimentos_bebidas,5,1,iati,3/2/2018 15:16
moveis_decoracao,5,1,joao pessoa,10/14/2017 10:58
esporte_lazer,5,1,rio de janeiro,12/7/2017 11:19
cool_stuff,4,1,sao carlos,8/11/2018 19:39
cool_stuff,4,1,para de minas,7/14/2017 12:07
telefonia,5,1,bueno brandao,7/22/2018 17:13
brinquedos,5,1,ribeirao preto,8/15/2017 21:23
bebes,5,1,rio de janeiro,4/21/2018 5:31
cama_mesa_banho,5,1,sao paulo,4/7/2018 11:05
beleza_saude,5,1,natal,12/3/2017 16:34
informatica_acessorios,5,1,rio de janeiro,3/19/2018 21:19
ferramentas_jardim,5,1,salgueiro,2/13/2018 15:01
perfumaria,5,1,terra nova do norte,6/5/2017 14:05
beleza_saude,4,1,bauru,1/11/2018 20:59
malas_acessorios,5,1,campinas,10/18/2017 11:17
beleza_saude,5,1,sao paulo,11/7/2017 20:46
telefonia,5,1,niteroi,12/6/2017 17:42
beleza_saude,5,1,santa maria,2/14/2018 10:42
informatica_acessorios,5,1,rio de janeiro,2/16/2018 17:42
beleza_saude,5,1,campina grande,7/30/2018 19:38
ferramentas_jardim,1,1,nova olimpia,11/23/2017 23:15
cama_mesa_banho,2,1,uberlandia,5/30/2018 10:12
beleza_saude,5,1,rio de janeiro,7/12/2017 12:57
brinquedos,5,1,maravilhas,8/23/2018 20:27
automotivo,5,1,barra mansa,4/16/2018 19:43
esporte_lazer,5,1,cabo frio,12/18/2017 15:38
informatica_acessorios,5,1,teresopolis,7/14/2017 18:42
beleza_saude,4,1,salvador,8/20/2017 19:28
cama_mesa_banho,4,1,belo horizonte,3/11/2018 22:23
eletronicos,5,1,santo andre,12/20/2017 18:51
moveis_decoracao,5,1,sao jose dos campos,5/17/2017 21:06
malas_acessorios,5,1,guarulhos,1/15/2018 10:29
malas_acessorios,5,2,guarulhos,1/15/2018 10:29
telefonia,4,1,sao paulo,3/2/2017 9:21
perfumaria,5,1,ipatinga,2/1/2017 9:54
perfumaria,5,1,santo andre,4/2/2018 8:02
informatica_acessorios,5,1,jacarei,2/17/2018 19:50
informatica_acessorios,5,1,belo horizonte,3/14/2018 23:24
utilidades_domesticas,5,1,salvador,5/18/2018 12:20
perfumaria,5,1,sao paulo,11/10/2017 9:05
livros_interesse_geral,5,1,domingos martins,3/22/2017 16:32
eletroportateis,5,1,rio de janeiro,10/4/2017 15:47
beleza_saude,3,1,aracaju,3/12/2018 22:48
relogios_presentes,4,1,luis eduardo magalhaes,7/27/2018 12:52
bebes,5,1,porto velho,7/16/2018 9:58
beleza_saude,5,1,montes claros,6/15/2018 20:36
brinquedos,5,1,caruaru,7/3/2017 9:46
moveis_decoracao,1,1,sao paulo,2/18/2018 13:38
eletrodomesticos,5,1,ouro verde,7/27/2017 21:12
beleza_saude,5,1,sao jose do rio preto,5/14/2017 1:23
eletronicos,4,1,manaus,11/29/2017 23:06
esporte_lazer,5,1,belo horizonte,1/26/2017 15:37
utilidades_domesticas,5,1,tres arroios,11/12/2017 22:30
informatica_acessorios,3,1,eneas marques,11/27/2017 8:02
utilidades_domesticas,5,1,florianopolis,1/8/2018 21:48
utilidades_domesticas,5,1,sao carlos,6/5/2018 14:55
automotivo,5,1,colombo,12/18/2017 20:42
relogios_presentes,1,1,rio de janeiro,7/22/2018 0:08
ferramentas_jardim,5,1,divinopolis,1/15/2017 14:35
cama_mesa_banho,4,1,marataizes,11/2/2017 10:32
papelaria,5,1,curitiba,12/22/2017 11:55
perfumaria,5,1,navegantes,6/30/2018 15:56
informatica_acessorios,4,1,ouro preto,3/4/2018 19:54
cool_stuff,3,1,guarulhos,7/9/2018 18:34
informatica_acessorios,5,1,caxias do sul,6/4/2018 17:27
moveis_decoracao,5,1,anapolis,3/27/2018 20:40
pet_shop,3,1,campos dos goytacazes,3/21/2018 8:49
bebidas,5,1,visconde do rio branco,10/30/2017 8:15
esporte_lazer,5,1,goiania,1/20/2018 15:36
relogios_presentes,5,1,sao bernardo do campo,6/18/2018 22:17
cool_stuff,1,1,salvador,10/15/2017 5:19
utilidades_domesticas,5,1,campinas,2/21/2018 10:58
consoles_games,5,1,sao caetano do sul,6/14/2018 9:28
relogios_presentes,3,1,tupa,11/7/2017 19:32
bebes,5,1,embu das artes,3/25/2018 20:25
ferramentas_jardim,2,1,sumare,7/18/2018 9:16
relogios_presentes,2,1,sapezal,6/2/2017 10:20
telefonia,5,1,araucaria,1/20/2018 12:06
papelaria,3,1,porto alegre,8/17/2017 11:14
esporte_lazer,3,1,castanhal,1/22/2018 13:20
esporte_lazer,3,2,castanhal,1/22/2018 13:20
esporte_lazer,3,3,castanhal,1/22/2018 13:20
cama_mesa_banho,4,1,porto alegre,6/8/2018 11:02
fashion_bolsas_e_acessorios,5,1,sao paulo,8/20/2017 21:37
moveis_decoracao,5,1,guarulhos,2/22/2018 11:23
perfumaria,3,1,sao leopoldo,2/12/2018 22:54
cama_mesa_banho,5,1,botucatu,7/16/2018 15:24
construcao_ferramentas_jardim,5,1,sao paulo,8/1/2018 16:57
pet_shop,5,1,sao paulo,5/26/2018 20:09
utilidades_domesticas,5,1,presidente olegario,3/30/2018 19:03
eletrodomesticos,5,1,niteroi,8/14/2017 14:44
alimentos,5,1,brasilia,8/15/2018 10:36
cama_mesa_banho,5,1,goiania,3/31/2017 9:17
papelaria,4,1,mogi das cruzes,1/14/2018 13:45
automotivo,2,1,sao paulo,8/6/2018 14:27
brinquedos,4,1,carmo do paranaiba,12/29/2017 11:40
perfumaria,5,1,pouso alegre,2/5/2018 18:00
relogios_presentes,5,1,bom jesus do itabapoana,11/19/2017 15:53
moveis_decoracao,4,1,governador valadares,12/12/2017 17:53
industria_comercio_e_negocios,5,1,pinhais,4/9/2018 13:24
utilidades_domesticas,5,1,balneario camboriu,4/22/2017 12:16
beleza_saude,5,1,guarulhos,1/7/2018 14:28
Unknown,5,1,canoas,4/4/2017 22:37
cama_mesa_banho,5,1,belo horizonte,12/20/2017 12:49
moveis_escritorio,5,1,belo horizonte,4/21/2018 12:48
construcao_ferramentas_iluminacao,4,1,ipatinga,7/25/2018 9:25
beleza_saude,4,1,sao jose dos campos,8/18/2018 10:03
eletronicos,3,1,guarulhos,4/15/2018 16:59
cama_mesa_banho,1,1,ijui,1/27/2018 11:28
cama_mesa_banho,1,2,ijui,1/27/2018 11:28
cama_mesa_banho,1,3,ijui,1/27/2018 11:28
cama_mesa_banho,1,4,ijui,1/27/2018 11:28
cama_mesa_banho,1,5,ijui,1/27/2018 11:28
cama_mesa_banho,1,6,ijui,1/27/2018 11:28
cama_mesa_banho,1,7,ijui,1/27/2018 11:28
informatica_acessorios,2,1,almirante tamandare,12/16/2017 11:48
utilidades_domesticas,5,1,rio de janeiro,3/15/2017 15:06
moveis_decoracao,4,1,sao jose dos campos,3/29/2018 15:41
moveis_decoracao,4,2,sao jose dos campos,3/29/2018 15:41
moveis_decoracao,4,3,sao jose dos campos,3/29/2018 15:41
moveis_decoracao,5,1,rio de janeiro,8/15/2017 7:45
moveis_escritorio,1,1,recife,12/20/2017 22:44
cama_mesa_banho,5,1,sao paulo,5/2/2018 22:40
cama_mesa_banho,5,2,sao paulo,5/2/2018 22:40
telefonia,5,1,cotia,7/30/2018 21:38
utilidades_domesticas,5,1,rio de janeiro,7/24/2018 16:33
sinalizacao_e_seguranca,4,1,rio de janeiro,3/30/2018 18:37
cama_mesa_banho,5,1,mococa,4/1/2017 14:19
ferramentas_jardim,5,1,pocoes de paineiras,7/21/2018 17:38
construcao_ferramentas_construcao,5,2,pocoes de paineiras,7/21/2018 17:38
automotivo,5,1,guarulhos,1/22/2018 17:42
automotivo,5,2,guarulhos,1/22/2018 17:42
automotivo,5,3,guarulhos,1/22/2018 17:42
automotivo,5,4,guarulhos,1/22/2018 17:42
informatica_acessorios,5,1,brasilia,10/31/2017 18:15
moveis_cozinha_area_de_servico_jantar_e_jardim,5,1,santos,8/23/2018 17:25
automotivo,1,1,bocaiuva,12/12/2017 17:36
moveis_decoracao,4,1,rio de janeiro,5/14/2018 19:35
papelaria,5,1,ipatinga,2/3/2018 21:07
Unknown,1,1,rio de janeiro,1/17/2018 21:06
cama_mesa_banho,3,1,boa esperanca,5/13/2018 22:25
musica,5,1,rio de janeiro,4/11/2017 12:46
moveis_sala,5,1,picos,5/5/2017 17:02
esporte_lazer,4,1,laranjal paulista,5/21/2017 11:29
cama_mesa_banho,5,1,brasilia,12/7/2017 11:33
ferramentas_jardim,5,1,rio grande,8/28/2017 14:40
moveis_decoracao,5,1,sao jose do rio pardo,12/4/2017 14:47
cama_mesa_banho,5,1,rio grande,1/3/2018 12:20
beleza_saude,4,1,sao paulo,4/29/2017 15:14
bebes,4,1,juiz de fora,9/20/2017 18:46
relogios_presentes,2,1,duque de caxias,6/2/2018 11:53
automotivo,5,1,sao paulo,8/15/2018 16:36
ferramentas_jardim,3,1,belo horizonte,5/23/2018 20:34
esporte_lazer,5,1,salvador,2/13/2018 13:06
esporte_lazer,5,2,salvador,2/13/2018 13:06
fashion_underwear_e_moda_praia,4,1,rio de janeiro,3/12/2017 14:05
papelaria,4,1,campo largo,12/19/2017 10:32
utilidades_domesticas,4,1,paranavai,4/24/2017 22:29
cool_stuff,5,1,rio de janeiro,7/10/2017 14:25
automotivo,5,1,sao paulo,3/4/2018 10:45
relogios_presentes,1,1,abaete,6/28/2018 16:12
utilidades_domesticas,5,1,rio claro,4/18/2018 22:32
brinquedos,4,1,manhuacu,12/12/2017 11:02
moveis_decoracao,5,1,santos,3/26/2018 21:05
cama_mesa_banho,2,1,ibiraja,11/26/2017 23:25
cama_mesa_banho,1,1,ibiraja,11/26/2017 23:25
telefonia,3,1,macae,11/28/2017 11:14
informatica_acessorios,4,1,vilhena,3/3/2018 7:35
perfumaria,5,1,salvador,12/31/2017 1:24
cama_mesa_banho,4,1,itatiaia,10/22/2017 18:12
Unknown,3,1,jundiai,5/15/2017 21:52
brinquedos,5,1,brasilia,12/7/2017 11:37
beleza_saude,5,1,passo fundo,8/26/2018 19:45
moveis_escritorio,5,1,sao paulo,12/5/2017 17:31
utilidades_domesticas,5,1,sao paulo,6/27/2017 23:11
relogios_presentes,5,1,sao paulo,4/19/2018 17:28
eletronicos,5,1,canoinhas,3/17/2018 18:28
cama_mesa_banho,4,1,curitiba,10/2/2017 22:11
cama_mesa_banho,4,2,curitiba,10/2/2017 22:11
utilidades_domesticas,4,1,sao paulo,5/27/2018 12:07
brinquedos,5,1,goiania,12/10/2017 20:36
fashion_bolsas_e_acessorios,5,1,cacapava,5/4/2018 13:57
moveis_cozinha_area_de_servico_jantar_e_jardim,3,1,campos dos goytacazes,12/11/2017 15:43
cama_mesa_banho,5,1,sao jose do vale do rio preto,8/5/2018 19:41
moveis_decoracao,1,1,maceio,3/25/2018 0:35
moveis_escritorio,1,1,cacoal,11/4/2017 21:10
esporte_lazer,5,1,maceio,3/11/2018 11:11
papelaria,5,1,rio das ostras,11/20/2017 18:06
beleza_saude,4,1,barracao,3/4/2017 0:38
relogios_presentes,4,1,caieiras,7/26/2018 0:39
beleza_saude,5,1,sao paulo,11/24/2017 14:44
eletronicos,5,1,linhares,1/25/2018 13:32
cama_mesa_banho,5,1,sao jose dos campos,5/31/2017 19:07
artes_e_artesanato,5,1,sao jose dos campos,8/17/2018 23:21
beleza_saude,4,1,cotia,7/25/2017 22:14
ferramentas_jardim,5,1,sao paulo,1/7/2018 11:47
beleza_saude,5,1,bento goncalves,3/27/2018 15:59
consoles_games,5,1,pelotas,11/24/2017 22:20
esporte_lazer,4,1,aruja,2/24/2018 16:10
cool_stuff,1,1,laguna,4/10/2018 10:03
cool_stuff,1,2,laguna,4/10/2018 10:03
cool_stuff,1,3,laguna,4/10/2018 10:03
cool_stuff,1,4,laguna,4/10/2018 10:03
cool_stuff,1,5,laguna,4/10/2018 10:03
cool_stuff,1,6,laguna,4/10/2018 10:03
cool_stuff,1,7,laguna,4/10/2018 10:03
beleza_saude,4,1,sao luis,5/28/2017 19:28
consoles_games,5,1,sao paulo,1/27/2017 1:24
beleza_saude,1,1,araripina,2/4/2018 15:51
utilidades_domesticas,1,1,brasilia,6/20/2017 15:01
utilidades_domesticas,1,2,brasilia,6/20/2017 15:01
telefonia,5,1,sao paulo,2/13/2018 11:58
moveis_decoracao,1,1,bofete,4/6/2017 7:04
moveis_decoracao,1,2,bofete,4/6/2017 7:04
moveis_decoracao,1,3,bofete,4/6/2017 7:04
moveis_decoracao,1,4,bofete,4/6/2017 7:04
moveis_decoracao,5,1,santa luzia,6/20/2018 16:15
eletronicos,5,2,santa luzia,6/20/2018 16:15
eletronicos,5,3,santa luzia,6/20/2018 16:15
cool_stuff,5,1,nova iguacu,7/25/2018 14:25
cama_mesa_banho,2,1,belo horizonte,6/27/2018 16:40
telefonia,2,1,maracai,7/31/2018 14:27
telefonia,5,1,imperatriz,6/22/2018 12:01
cama_mesa_banho,4,1,caldas novas,12/5/2017 13:52
bebes,5,1,lages,10/25/2017 15:20
relogios_presentes,5,1,brasilia,10/6/2016 10:12
beleza_saude,4,1,curitiba,10/4/2016 23:26
beleza_saude,4,1,aracruz,6/9/2017 10:23
informatica_acessorios,4,1,petropolis,4/17/2018 8:48
ferramentas_jardim,5,1,pirapetinga,6/30/2018 10:19
casa_conforto,4,1,buritizeiro,8/7/2017 11:23
eletronicos,5,1,mariana,1/15/2018 15:09
malas_acessorios,5,1,sao paulo,6/7/2018 14:38
bebes,5,1,guarapuava,4/26/2018 8:34
moveis_decoracao,5,1,sao paulo,11/28/2017 19:00
moveis_decoracao,5,2,sao paulo,11/28/2017 19:00
cama_mesa_banho,5,1,mogi mirim,12/20/2017 18:00
fashion_roupa_feminina,1,1,sao paulo,2/25/2017 15:37
fashion_bolsas_e_acessorios,2,1,tiete,5/22/2017 23:44
fashion_bolsas_e_acessorios,2,2,tiete,5/22/2017 23:44
cama_mesa_banho,5,1,santa barbara d'oeste,7/25/2017 23:08
informatica_acessorios,5,1,afonso claudio,11/30/2017 8:13
relogios_presentes,1,1,recife,4/25/2018 22:13
esporte_lazer,5,1,simonesia,2/26/2018 8:38
ferramentas_jardim,5,1,contagem,8/29/2017 10:46
cama_mesa_banho,1,1,rio das ostras,11/21/2017 14:55
beleza_saude,4,1,porto alegre,1/17/2018 7:22
informatica_acessorios,5,1,santa maria,5/20/2017 15:43
informatica_acessorios,5,1,olinda,7/25/2017 18:42
eletrodomesticos_2,5,1,fazenda rio grande,2/28/2018 9:51
moveis_escritorio,5,1,santarem,6/13/2018 19:10
cama_mesa_banho,4,1,iomere,7/9/2018 20:56
informatica_acessorios,1,1,montes claros,2/1/2018 21:54
fashion_calcados,1,1,sao paulo,10/31/2017 12:20
eletronicos,5,1,pelotas,5/3/2018 8:52
instrumentos_musicais,5,1,porto alegre,4/22/2018 14:50
moveis_decoracao,5,1,sao paulo,7/29/2018 1:00
moveis_decoracao,5,1,cariacica,3/8/2017 0:44
cool_stuff,5,1,sao paulo,1/30/2018 17:55
bebes,5,1,sapiranga,4/18/2017 20:33
brinquedos,5,1,porto alegre,12/9/2017 9:40
utilidades_domesticas,1,1,pelotas,4/30/2018 14:17
beleza_saude,5,1,marica,6/8/2017 22:00
esporte_lazer,5,1,sao caetano do sul,10/29/2017 0:30
perfumaria,3,1,ipatinga,11/28/2017 13:23
moveis_decoracao,5,1,ribeirao das neves,8/13/2018 16:38
informatica_acessorios,5,1,sao paulo,2/19/2018 18:24
informatica_acessorios,5,1,rubiataba,7/4/2017 10:33
informatica_acessorios,5,2,rubiataba,7/4/2017 10:33
automotivo,1,1,nova friburgo,3/26/2018 12:23
informatica_acessorios,5,1,anapolis,1/26/2018 23:12
moveis_decoracao,3,1,sao paulo,8/21/2018 10:20
audio,5,1,sao jose dos campos,12/23/2017 14:48
bebidas,5,1,cachoeiro de itapemirim,8/6/2018 15:47
relogios_presentes,5,1,rondon do para,8/31/2017 22:22
brinquedos,5,1,rio de janeiro,2/9/2017 21:56
informatica_acessorios,5,1,orlandia,5/15/2018 16:42
informatica_acessorios,5,2,orlandia,5/15/2018 16:42
automotivo,2,1,ibipora,8/14/2018 8:45
esporte_lazer,5,1,belo horizonte,3/16/2018 17:11
esporte_lazer,5,2,belo horizonte,3/16/2018 17:11
beleza_saude,5,1,ribeirao preto,6/20/2018 11:01
Unknown,5,1,sao paulo,4/3/2018 17:38
cama_mesa_banho,2,1,maringa,11/30/2017 19:49
utilidades_domesticas,5,1,cachoeiras de macacu,1/28/2018 20:51
fashion_bolsas_e_acessorios,5,1,arcos,5/1/2017 22:47
esporte_lazer,5,1,rio grande da serra,2/25/2018 13:16
market_place,5,1,sao paulo,2/27/2017 16:01
market_place,5,2,sao paulo,2/27/2017 16:01
relogios_presentes,5,1,sao paulo,7/21/2017 13:41
fashion_calcados,5,1,paranacity,5/5/2017 17:29
moveis_decoracao,3,1,florianopolis,7/17/2018 14:25
moveis_decoracao,3,2,florianopolis,7/17/2018 14:25
